period,gaslimit,transactionpool,connection,position,number,dbreadtime,dbwritetime,tps,committime,consensus_clique_cost,delay,contracttime,queuetime,peer_message_sent,peer_message_recieved,peer_message_tps
9,17000000,5120 2048 3072 2048,tree,a,2,299.59816666666666,1982.8018333333328,18.51851851851852,3479.0,17.062889901000002,15723.990384615385,243.8548944199112,11195.258261933905,48954.8598278866,19101.78096897383,68056.64079686043
9,17000000,5120 2048 3072 2048,tree,b,1,440.54057142857135,1760.430285714286,37.035665345727935,7694.142857142857,128.19742869171426,12477.736462093862,254.95863744723124,11816.922077922078,59925.71338483368,42576.556834305535,102502.2702191392
9,17000000,5120 2048 3072 2048,random,a,1,844.0178571428571,1620.0005714285714,37.03703703703704,7605.142857142857,95.399257874,10767.4990990991,216.0836713917525,10644.222777222778,125.36107387618706,76.70813902996206,202.06921290614912
9,17000000,5120 2048 3072 2048,random,a,2,303.22492452830187,1393.8283333333331,18.51851851851852,3313.0,17.050353061333336,16768.296296296296,227.26988121229587,20516.47196002221,46231.69647268057,9564.87411412814,55796.5705868087
9,17000000,5120 2048 3072 2048,random,b,1,733.577,7068.774714285714,37.03703703703704,7651.714285714285,94.76746825700002,10946.55374592834,228.69947175421177,10371.6013986014,115.4139177513738,60.96513267737596,176.37905042874974
9,17000000,5120 2048 3072 2048,random,b,2,291.6173965517241,1317.2014285714288,18.51851851851852,0.0,88.14410060257146,16946.85714285714,261.5006068818911,20075.36946050096,35732.693936567965,10743.76502596658,46476.45896253455
9,18000000,1024 2048 3072 2048,ring,a,1,510.6817941176471,1833.206,37.035665345727935,7708.714285714285,139.37129613314286,7493.981132075472,236.4702277343098,6294.640930724484,31442.656402170385,22248.45027748149,53691.10667965187
9,18000000,1024 2048 3072 2048,ring,a,2,379.0845862068965,2195.1075,18.518861460397414,3223.0,17.108574814666667,16209.075949367088,213.5251420118343,18306.6700265252,18050.259980848223,7949.89215940719,26000.152140255417
9,18000000,1024 2048 3072 2048,ring,a,4,155.8993300970873,1333.74275,12.512355951502109,3968.0,80.992097744125,25965.82352941177,209.66798692847232,49292.16429463171,17975.7408531538,9095.066497433916,27070.807350587715
9,18000000,1024 2048 3072 2048,ring,b,1,632.6522857142858,1632.6902857142854,37.03703703703704,7605.428571428572,94.66210347642858,10156.547576301617,222.5059246820998,9425.104895104894,108.72754791579791,72.17099877990394,180.89854669570187
9,18000000,1024 2048 3072 2048,ring,b,2,255.5482542372881,1669.6198571428572,18.51817558934093,0.0,85.96549479657142,17321.35714285714,238.7531873054692,24344.06871294036,15037.518347167026,11050.977228054213,26088.49557522124
9,18000000,1024 2048 3072 2048,tree,a,1,407.04242424242415,1469.4044285714283,37.03703703703704,7581.857142857143,71.765708806,7232.153846153846,226.7545951196012,5077.367074527253,75929.36979785969,35605.40626238605,111534.77606024574
9,18000000,1024 2048 3072 2048,tree,a,2,359.9166481481483,1508.8926666666664,18.51851851851852,3589.0,17.092049683833334,16153.46511627907,226.12574886363683,8979.581008734855,49182.61597811851,19295.747543232865,68478.36352135138
9,18000000,1024 2048 3072 2048,tree,a,4,133.0746229508197,1958.2695,62.83783783783783,4437.5,156.65048213249997,34421.20353982301,242.37270429264183,15393.586489252815,45885.32998046168,19518.905130617262,65404.23511107895
9,18000000,1024 2048 3072 2048,tree,b,1,421.8898,3251.343142857143,37.03703703703704,7658.428571428572,100.64831609157144,11236.70281124498,279.18806600000016,11001.893106893109,66630.61490810182,38558.93589925004,105189.55080735186
9,18000000,1024 2048 3072 2048,tree,b,2,263.6404166666667,1550.182285714286,18.51851851851852,1.0,86.80280486885715,17138.166666666668,226.1931410485561,29355.26468382904,58766.94566410538,19162.990532382,77929.93619648738
9,18000000,1024 2048 3072 2048,random,a,1,757.2467142857143,1681.964285714286,37.035665345727935,7614.714285714285,74.327469876,11458.700201207244,224.7559584522676,10886.856143856145,89.71752996425317,67.60356066447045,157.32109062872362
9,18000000,1024 2048 3072 2048,random,a,2,310.0461666666667,1467.758,18.51851851851852,3233.0,17.1297179295,16194.117647058823,245.45727854903805,19951.2746365105,46424.00865305539,9777.85425680266,56201.86290985805
9,18000000,1024 2048 3072 2048,random,a,4,157.340323943662,1341.1852,22.38951081974499,4281.5,148.5349023358,35179.055555555555,235.04770785708573,18733.12968393613,29229.36854435097,10117.479501650516,39346.84804600149
9,18000000,1024 2048 3072 2048,random,b,1,811.3202857142858,1757.428571428571,37.03703703703704,7701.571428571428,90.45753714471428,10724.75241779497,243.5652954327697,10415.646353646354,158.32463747256307,65.18297290489727,223.5076103774604
9,18000000,1024 2048 3072 2048,random,b,2,296.9979122807017,1859.1582857142853,18.51851851851852,0.0,95.269564358,16990.5,281.8780376645198,20333.709894332373,36151.11436193099,11908.028568969969,48059.14293090096
9,18000000,2048 2048 3072 2048,ring,a,1,589.1443636363637,1382.2231428571429,37.03703703703704,7666.285714285715,85.41561360185715,7143.073529411765,241.89417598684165,6676.376643871647,31029.96360000625,21759.135148646328,52789.09874865258
9,18000000,2048 2048 3072 2048,ring,a,2,351.588551724138,1783.0051666666668,18.51851851851852,3181.0,17.032173217333334,31990.16122840691,216.19251222852645,30971.12087912088,15413.135631275483,8607.92484687371,24021.0604781492
9,18000000,2048 2048 3072 2048,ring,b,1,699.902,1648.6941428571429,37.03703703703704,7591.285714285715,107.51317195,11841.846153846154,213.28303862803847,11348.534465534463,127.58142981410484,72.31225232771675,199.8936821418216
9,18000000,2048 2048 3072 2048,ring,b,2,275.7162166666667,1911.6795714285715,18.51817558934093,1.0,88.47135099142857,17299.764705882353,232.21447069901348,27951.1910745234,16152.113738227254,12183.324906375065,28335.43864460232
9,18000000,2048 2048 3072 2048,tree,a,1,534.0637187499999,15848.616714285714,37.03703703703704,7713.142857142857,93.4626041792857,6998.375,249.3699110129388,5240.081632653061,83230.2062643239,34220.30557677616,117450.51184110007
9,18000000,2048 2048 3072 2048,tree,a,2,285.61792727272723,1840.0226666666665,18.518861460397414,3256.0,17.099288376666667,16136.190476190475,249.0239669263562,15216.874229793404,53129.15690238099,18351.93467022057,71481.09157260157
9,18000000,2048 2048 3072 2048,tree,b,1,45.5284,1496.606,37.038408829956666,7673.428571428572,93.9336568645714,10896.205936920223,211.56296953846177,10733.84015984016,570.1451168421555,1218.0257100530448,1788.1708268952004
9,18000000,2048 2048 3072 2048,tree,b,2,287.4982950819673,1627.4622857142856,18.51851851851852,1.0,92.05142565071432,17263.125,249.6508156532484,31771.63934016496,61676.19832016404,19644.79791350304,81320.99623366707
9,18000000,2048 2048 3072 2048,random,a,1,534.8188571428572,1903.5181428571427,37.03703703703704,7649.428571428572,82.47291998428571,11541.954296160877,252.33942485040467,11576.20979020979,113.9375146478213,46.999224792226286,160.9367394400476
9,18000000,2048 2048 3072 2048,random,a,2,366.5533518518519,1499.3393333333331,18.51851851851852,3432.0,17.041986796333333,16321.570621468927,231.59249257110537,19792.29109020476,51520.07356289002,9596.69859748422,61116.77216037424
9,18000000,2048 2048 3072 2048,random,a,4,277.52326315789486,1989.0531666666668,25.79497442739604,5878.0,103.63844880033332,33584.753333333334,223.14923350620109,20866.4381663113,39584.36054956624,13713.636545355206,53297.99709492144
9,18000000,2048 2048 3072 2048,random,b,1,662.3704285714285,1824.3882857142853,37.03703703703704,7707.571428571428,101.05896595085714,11089.79658119658,214.27891330443447,11064.731268731268,152.42502083935833,78.23690522770188,230.6619260670602
9,18000000,2048 2048 3072 2048,random,b,2,247.19154098360664,1507.3607142857145,18.51851851851852,0.0,92.4617977654286,17217.0,235.40041496336383,19044.08042279412,36387.16040065862,9755.308383644347,46142.46878430296
9,18000000,5120 2048 3072 2048,ring,a,1,547.0071515151515,1383.598285714286,37.03703703703704,7700.285714285715,84.27444349314285,7305.169014084507,264.8871396361376,6236.4361754558895,28758.328009491648,18599.099510206564,47357.42751969821
9,18000000,5120 2048 3072 2048,ring,a,2,258.6982222222222,1374.517,18.51817558934093,3227.0,16.998960082333333,21769.93154761905,206.71394327390567,23173.4011420414,20283.71269057333,12119.95383293966,32403.66652351299
9,18000000,5120 2048 3072 2048,ring,b,1,736.0774285714286,2798.955571428572,37.035665345727935,7572.142857142857,94.39151416414288,11868.863957597174,245.4406393383673,12024.412587412588,107.07756594411072,42.96160877513711,150.03917471924785
9,18000000,5120 2048 3072 2048,ring,b,2,278.0991000000001,1283.3921428571427,18.518861460397414,1.0,90.2346737885714,16654.85714285714,223.88007278402048,18122.25263601856,13921.576699428806,9973.095593406404,23894.67229283521
9,18000000,5120 2048 3072 2048,tree,a,1,517.9482812499999,1389.1424285714286,37.035665345727935,7662.285714285715,84.02422896042859,7224.983739837398,220.92411917263297,4606.358077174624,75739.24313115604,31260.803996418304,107000.04712757436
9,18000000,5120 2048 3072 2048,tree,a,2,374.94270588235287,1594.8684999999998,18.51851851851852,3230.0,17.018543414333333,16291.678260869565,269.5707929335587,10599.548489666136,50563.122240692086,20178.82102704345,70741.94326773554
9,18000000,5120 2048 3072 2048,tree,b,1,407.6353529411764,1696.3834285714286,37.038408829956666,7682.857142857143,80.3161784852857,11123.003384094754,237.1812247500005,10904.154845154846,67737.73894046969,33440.461886556914,101178.2008270266
9,18000000,5120 2048 3072 2048,tree,b,2,243.36875000000003,1318.212142857143,18.51851851851852,0.0,86.78119274414287,17158.666666666668,262.01980762993423,32812.033741564606,64404.40906205099,19266.42329668861,83670.8323587396
9,18000000,5120 2048 3072 2048,random,a,1,713.468857142857,1495.4355714285716,37.035665345727935,7577.571428571428,95.83063261271428,11347.944123314066,231.1014602670056,11009.96103896104,107.59919300605246,60.90390219509251,168.50309520114496
9,18000000,5120 2048 3072 2048,random,a,2,240.00518518518524,1761.9101666666668,18.51851851851852,3353.0,17.086823762333335,15801.958333333334,218.33017204154007,18116.314571278275,40192.10795884737,9586.629849017949,49778.73780786532
9,18000000,5120 2048 3072 2048,random,a,4,122.36761290322576,1200.0495,66.26235399820305,4452.0,189.90090899475,33210.53140096618,213.6256440527209,14685.136178861789,38576.368824363366,13601.214938176336,52177.5837625397
9,18000000,5120 2048 3072 2048,random,b,1,535.2689999999999,1922.8184285714285,37.03703703703704,7676.857142857143,83.16100742528572,11612.302170283809,219.14838870431964,10881.22877122877,110.42715911210595,66.7599328483492,177.18709196045515
9,18000000,5120 2048 3072 2048,random,b,2,322.469052631579,1566.1468571428572,18.51817558934093,1.0,109.59578767928572,17232.0,247.16542224454423,31748.7350883039,46083.75537627567,13409.60646086241,59493.36183713808
9,19000000,1024 2048 3072 2048,ring,a,1,424.6950909090908,1406.6008571428572,37.035665345727935,7671.285714285715,84.02576031314287,7332.948275862069,251.75973676373133,5761.423217074441,31821.85479860766,22274.28828940825,54096.14308801591
9,19000000,1024 2048 3072 2048,ring,a,2,279.4254444444445,2232.007,18.51851851851852,3284.0,17.119216560500004,15841.645161290322,233.1062196841516,18252.19042553192,17617.575503729513,10753.869872474668,28371.445376204185
9,19000000,1024 2048 3072 2048,ring,b,1,614.8541428571428,1706.8235714285713,37.035665345727935,7649.428571428572,125.36601258771428,10795.932432432432,239.7169580777096,10423.558441558442,85.43652725645093,45.6865547406279,131.12308199707883
9,19000000,1024 2048 3072 2048,ring,b,2,362.860948275862,1479.595714285714,18.51817558934093,1.0,95.18806351814284,17192.333333333332,245.64815448201804,23259.90128606187,14827.926872740236,10896.971703077525,25724.89857581776
9,19000000,1024 2048 3072 2048,tree,a,1,604.778303030303,1781.833142857143,37.038408829956666,7665.428571428572,107.04002224057145,6765.225490196079,250.79071982263105,4859.080762987013,69161.43940343401,38495.22183230981,107656.66123574384
9,19000000,1024 2048 3072 2048,tree,a,2,301.72679245283024,3929.243166666666,18.51817558934093,3262.0,17.103266831,16366.09090909091,258.6381557623491,13281.548143486469,39354.7802607738,18793.77020641632,58148.55046719011
9,19000000,1024 2048 3072 2048,tree,b,1,467.0963333333333,1952.686428571429,37.03703703703704,7572.857142857143,93.64390120614284,9392.200357781752,246.1976379392208,9449.868131868132,80853.07341563002,38015.22011979092,118868.29353542092
9,19000000,1024 2048 3072 2048,tree,b,2,277.41118333333344,4081.310285714285,18.51817558934093,0.0,84.9694861392857,17105.0,234.5546004447736,27993.296425893528,69341.74327545114,20123.75723527409,89465.50051072524
9,19000000,1024 2048 3072 2048,random,a,1,795.5341428571428,6685.941142857143,37.03703703703704,7585.714285714285,86.3217862357143,10864.06237816764,258.01232079646053,10521.262737262738,117.6470588235294,64.81218993621545,182.45924875974487
9,19000000,1024 2048 3072 2048,random,a,2,291.1001111111111,2109.007666666667,18.518861460397414,3295.0,17.144156134333333,15607.417391304349,222.02548887711845,17506.460172228202,47404.56600762479,11083.695363064102,58488.26137068889
9,19000000,1024 2048 3072 2048,random,b,1,799.2511428571428,1333.2917142857143,37.03703703703704,7632.285714285715,94.05994781514283,10707.56614785992,236.00792255784063,10165.105894105896,113.93529145652866,72.41593083457602,186.35122229110468
9,19000000,1024 2048 3072 2048,random,b,2,275.5417704918033,1720.2898571428573,18.51817558934093,1.0,82.57124916271428,16767.75,220.04685952630905,15753.563973063972,36731.259704227865,11580.6416032445,48311.90130747236
9,19000000,2048 2048 3072 2048,ring,a,1,511.2473437500001,1418.996571428571,37.035665345727935,7679.142857142857,81.57701879057143,7291.224137931034,226.95608541875183,5159.679116254603,32326.21221249054,22486.24434249347,54812.45655498401
9,19000000,2048 2048 3072 2048,ring,a,2,277.27642857142865,1524.997333333333,18.51817558934093,3173.0,17.057287883333334,16194.35294117647,224.9727171809616,15864.750627195182,18555.994071110952,10982.293694305052,29538.287765416004
9,19000000,2048 2048 3072 2048,ring,b,1,617.9672857142857,1587.0344285714286,37.03703703703704,7609.285714285715,94.15208790914286,8846.566532258064,216.39318784340708,8357.908091908092,84.74984350170945,58.16921076708239,142.91905426879185
9,19000000,2048 2048 3072 2048,ring,b,2,276.3067166666666,1877.3888571428568,18.51851851851852,1.0,97.78785645028572,16519.071428571428,229.66690215371145,25752.231633535004,16155.396813204632,12212.049056507156,28367.445869711788
9,19000000,2048 2048 3072 2048,tree,a,1,544.9840303030302,1720.0738571428574,37.038408829956666,7601.857142857143,130.1048072287143,7422.342857142857,259.333671947512,5145.500319897633,85541.24249130572,31841.51122352197,117382.75371482768
9,19000000,2048 2048 3072 2048,tree,a,2,373.5129999999999,1424.3169999999998,18.51851851851852,3233.0,17.132784251500002,16194.61818181818,252.308695497468,11071.132310642375,38609.817809256536,15404.276359748765,54014.0941690053
9,19000000,2048 2048 3072 2048,tree,b,1,471.7736111111113,5795.446857142858,37.03703703703704,7637.571428571428,99.7587546952857,11942.153256704982,268.86793010752683,11278.995004995006,67638.3408971628,31070.420795900096,98708.76169306289
9,19000000,2048 2048 3072 2048,tree,b,2,223.4646833333333,1538.1747142857143,18.518861460397414,0.0,109.386153337,17253.194444444445,228.14557354726787,18555.04757043692,49846.78780402135,21697.696334181463,71544.48413820281
9,19000000,2048 2048 3072 2048,random,a,1,672.1642857142857,1492.725,37.03703703703704,7628.285714285715,79.45893402028574,12745.275303643724,257.3508940312795,11476.816183816183,123.21562734785876,63.655146506386174,186.87077385424493
9,19000000,2048 2048 3072 2048,random,a,2,270.3561272727273,1436.105166666667,18.518861460397414,3446.0,17.158084492333334,16007.509433962265,269.9142504268635,19290.46028291621,41064.08381207486,9976.518168681492,51040.60198075635
9,19000000,2048 2048 3072 2048,random,b,1,1130.518,2343.2178571428567,37.035665345727935,7700.714285714285,82.89739589000001,10171.122448979591,228.0316296673452,10010.475524475523,122.61752348666536,70.77555583605316,193.3930793227185
